"County","National.Database.Number","Field.Number","Nmfs.Regional.Number","Confidence.Code","Common.Name","Genus","Species","Report.Status","Examiner.Name","Affiliation","Stranding.Agreement.Authority","Region","Country","City","State","Body.of.Water","Locality.Detail","Latitude","Latitude.Units","Latitude.Actual.Estimate","Longitude","Longitude.Units","Longitude.Actual.Estimate","How.lat.long.determined","Restrand","Findings.of.Human.Interaction","Observation.Date","Year.of.Observation","Month.of.Observation","Day.of.Observation","How.Observed","Obs.Date.estimate.explaination","Observation.Date.Act.Est","Observation.Status","Not.Able.to.Examine","Date.of.Examination","Year.of.Examination","Month.of.Examination","Day.of.Examination","Condition.at.Examination","Left.at.Site","Sex","Age.Class","Length","Length.Units","Length.actual.estimate","Weight","Weight.Units","Date.of.Necropsy","Year.of.Necropsy","Month.of.Necropsy","Day.of.Necropsy","Stranding.Necropsied.By","Additional.Remarks","Cetacean.Common.Name","Water.Body","mean_lat","mean_long","Long_error","Lat_error","long_corr","lat_corr"
"Grays Harbor","NW-2005-1051661","WDFW1105-05","05NWR11009","Confirmed - High Report","Whale, pygmy sperm","Kogia","breviceps","Validated","Dyanna Lambourn","Washington Department of Fish and Wildlife","Washington Department of Fish and Wildlife","NW","United States","Moclips","WA","Pacific Ocean",".7 mile South of the Moclips",NA,NA,NA,NA,NA,NA,NA,"N","N","2005-NOV-11",2005,"NOV",11,"Beach or Land",NA,NA,"Fresh Dead","N","2005-NOV-12",2005,"NOV",12,"Fresh Dead","N","Female","Adult",291,"cm","actual",400,"kg","2005-NOV-12",2005,"NOV",12,"DML, WDFW, CRC and NMFS","Whale was reported by State Parks picked up and transported TO WDFW/MMI. Necropsy was perform by Dyanna M. Lambourn, John Calambokidis, Jessie Huggins, Andrea Siatkowski, Brent Norberg, Lynne Barre, Stephanie Norman, Kelly Brock, Ed Mitchell and Jen Barron. External Exam: Adult lactating, pregnant female in good to fair body condition. Code 2 decomposition code. Body full of scratches due to decimation of the skin, due rolling in surf and some scavanging, other scratches maybe due interspecies interactions (see px). Right lateral side-numerous Cresent shapedlinear wound on right lateral possibly bites. An 8x10x4 deep defect on R- mid Lateral Cranial Tailstock appears to be scavanged thru to muscle. 2 areas healed lesions. Trailing edge of dorsal fin healed defects possibly due to truama. Eye intact. Abdomin flacid, when palpate fluid inside. Internal: Uterus took up most abdominal cavity, both horn and uteretus full of clear amnotic fluid. ~ 7Gallons. Fetus was in left horn","Pygmy sperm whale","WA_Coast",47.0614723972603,-124.156360691964,NA,NA,-124.156360691964,47.0614723972603
"Grays Harbor","NW-2012-1151227","CRC-1213","12NWR07084","Confirmed- Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Ocean City","WA","Pacific Ocean","1/4 mile north of Ocean Mist Resort",47.085,"dd.dddd","estimate",-124.1768,"dd.dddd","estimate","Internet/Software","N","CBD","2012-JUL-08",2012,"JUL",8,"Beach or Land",NA,NA,"Fresh Dead","Y",NA,NA,NA,NA,"Fresh Dead","N","Unid","Calf",36,"in","estimate",NA,NA,NA,NA,NA,NA,NA,"Initially seen and photographed on 08-July, not reported until 09-July. JLH asked park rangers to see if it was still on the beach but they could not locate it.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.020439308035705,-0.0235276027397262,-124.1768,47.085
"Grays Harbor","NW-2008-1081195","CRC-856","08NWR07058","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Erin Falcone","Cascadia Research","Cascadia Research","NW",NA,"Pacific Beach","WA","Pacific Ocean","1/4 mile north of beach access",47.2176,"dd.dddd",NA,-124.2055,"dd.dddd",NA,"Internet/Software","N","N","2008-JUL-17",2008,"JUL",17,"Beach or Land",NA,NA,"Fresh Dead","N","2008-JUL-17",2008,"JUL",17,"Fresh Dead","N","Male","Adult",134,"cm","Actual",50,"kg","2008-JUL-21",2008,"JUL",21,"CRC","Spotted at 0800 but not reported until later, they will look for on 7/18 and pick up if still there. P/u on 7/18, transferred to EAF, kept on ice for necropsy on 7/21/08.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0491393080357199,-0.156127602739723,-124.2055,47.2176
"Grays Harbor","NW-2009-1151152","CRC-964","09NWR08216","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Moclips","WA","Pacific Ocean","Moclips beach",47.2361,"dd.dddd","estimate",-124.217,"dd.dddd","estimate","Internet/Software","N","Y","2009-AUG-06",2009,"AUG",6,"Beach or Land",NA,NA,"Moderate Decomposition","N","2009-AUG-06",2009,"AUG",6,"Advanced Decomposition","N","Female","Adult",174,"cm",NA,60,"kg","2009-AUG-10",2009,"AUG",10,"CRC","Dyanna asked Ed and Sheila to pick it up for CRC. Brought to WDFW on Saturday, Aug 7. No ice put on animal until evening of 7 Aug.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0606393080357321,-0.174627602739726,-124.217,47.2361
"Grays Harbor","NW-2016-1191191","CRC-1542","16NWR08025","Confirmed- Medium Report","Porpoise, Dalls","Phocoenoides","dalli","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Ocean Shores","WA","Pacific Ocean","400 yds N of Marine View",46.955,"dd.dddd","estimate",-124,"dd.dddd","estimate","Internet/Software","N","N","2016-AUG-03",2016,"AUG",3,"Beach or Land",NA,NA,"Moderate Decomposition","Y",NA,NA,NA,NA,"Moderate Decomposition","N","Unid","Calf",90,"cm","actual",NA,NA,NA,NA,NA,NA,NA,NA,"Dalls porpoise","WA_Coast",47.0614723972603,-124.156360691964,-0.156360691964281,0.106472397260276,-124,46.955
"Grays Harbor","NW-2009-1091689","CRC-922","09NWR04018","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Westport","WA","Pacific Ocean","1/4 mile N of Ocean Ave",46.888,"dd.dddd",NA,-124.128,"dd.dddd",NA,"Internet/Software","N","CBD","2009-APR-13",2009,"APR",13,"Beach or Land",NA,NA,"Fresh Dead","N","2009-APR-13",2009,"APR",13,"Fresh Dead","N","Female","Adult",170,"cm","Actual",65,"kg","2009-APR-14",2009,"APR",14,"CRC","Brad picked up and put at ranger station for JLH to come and pick up.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,-0.0283606919642949,0.173472397260277,-124.128,46.888
"Grays Harbor","NW-2010-1120649","CRC-1031","10NWR02014","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Moclips","WA","Pacific Ocean",NA,47.2438,"dd.dddd",NA,-124.219,"dd.dddd",NA,"GPS","N","Y","2010-FEB-23",2010,"FEB",23,"Beach or Land",NA,NA,"Fresh Dead","N","2010-FEB-23",2010,"FEB",23,"Fresh Dead","N","Female","Subadult",142,"cm","Actual",0,NA,"2010-FEB-23",2010,"FEB",23,"CRC","previously reported to NOAA at 1400 as a harbor seal","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0626393080357275,-0.182327602739726,-124.219,47.2438
"Grays Harbor","NW-2008-1091679","CRC-916","08NWR12047","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Westport","WA","Pacific Ocean","Twin Harbors State Park",46.8526,"dd.dddd",NA,-124.1133,"dd.dddd",NA,"Internet/Software","N","CBD","2008-DEC-31",2008,"DEC",31,"Beach or Land",NA,NA,"Fresh Dead","N","2008-DEC-31",2008,"DEC",31,"Fresh Dead","N","Female","Subadult",118,"cm","Actual",70,"lbs","2008-DEC-31",2008,"DEC",31,"CRC","found dead on beach","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,-0.0430606919642855,0.208872397260272,-124.1133,46.8526
"Grays Harbor","NW-2006-1056225","CRC708","06NWR03007","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Cascadia Research","Cascadia Research","Cascadia Research","NW","United States","Ocean Shores","WA","Pacific Ocean",NA,47.015,"decimal degrees","actual",-124.17,"decimal degrees","actual","Internet","N","CBD","2006-MAR-14",2006,"MAR",14,"Beach or Land",NA,NA,"Moderate Decomposition","N","2006-MAR-14",2006,"MAR",14,"Moderate Decomposition","N","Male","Adult",149,"cm","actual",NA,NA,NA,NA,NA,NA,NA,"eyes gone; severely scavenged; most organs gone from abdominal cavity.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0136393080357067,0.0464723972602741,-124.17,47.015
"Grays Harbor","NW-2011-1140204","11-GH-005","11NWR04036","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Tribal Biologist","Quinalt Indian Nation","Quinalt Indian Nation","NW","United States","Taholah","WA","Pacific Ocean","Point Grenville Beach",47.302222,"decimal degrees","estimate",-124.273889,"decimal degrees","estimate","Internet","N","CBD","2011-APR-24",2011,"APR",24,"Beach or Land",NA,NA,"Moderate Decomposition","Y",NA,NA,NA,NA,NA,"N","Unid","Subadult",48,"in","actual",100,"lb",NA,NA,NA,NA,NA,NA,"Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.117528308035716,-0.240749602739726,-124.273889,47.302222
"Grays Harbor","NW-2017-1198865","WDFW2017-053","17NWR06059","Confirmed- Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Dyanna Lambourn","WDFW/MMI","WDFW/MMI","NW","United States","Ocean City","WA","Pacific Ocean","~100yds South of Pacific Blvd",47.0679,"decimal degrees","actual",-124,"decimal degrees","actual",NA,"N","CBD","2017-JUN-03",2017,"JUN",3,"Beach or Land",NA,NA,"Advanced Decomposition","N","2017-JUN-03",2017,"JUN",3,"Advanced Decomposition","N","Unid","Subadult",140,"cm","estimate",NA,NA,NA,NA,NA,NA,NA,"Just meat and skeleton material from pelvis girdle to tail; a sub adult or adult","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,-0.156360691964281,-0.00642760273972698,-124,47.0679
"Grays Harbor","NW-2012-1151132","CRC-1219","12NWR07081","Confirmed- Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Copalis","WA","Pacific Ocean","north of reserve site",47.1173,"dd.dddd","estimate",-124.1833,"dd.dddd","estimate","Internet/Software","N","CBD","2012-JUL-26",2012,"JUL",26,"Beach or Land",NA,NA,"Moderate Decomposition","Y",NA,NA,NA,NA,"Moderate Decomposition","N","Unid","Subadult",54,"in","estimate",NA,NA,NA,NA,NA,NA,NA,"Reported after the tide had come and gone, State Parks unable to locate it on the beach, examined via photos only.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0269393080357077,-0.0558276027397255,-124.1833,47.1173
"Grays Harbor","NW-2003-1000817","03-GH-027","03NWR06004","Confirmed - Minimum","Whale, unidentified toothed",NA,NA,"Validated","Public","citizen caller","citizen caller","NW","United States","Ocean Shores","WA","Pacific Ocean","just S of Ocean Lake approach",NA,NA,NA,NA,NA,NA,NA,NA,"CBD","2003-JUN-16",2003,"JUN",16,"Beach or Land",NA,NA,"Condition Unknown","Y",NA,NA,NA,NA,"Condition Unknown",NA,"Unid","Unid",60,"in","estimate",NA,"kg",NA,NA,NA,NA,NA,NA,"Unidentified","WA_Coast",47.0614723972603,-124.156360691964,NA,NA,-124.156360691964,47.0614723972603
"Grays Harbor","NW--1070389","CRC-796","07NWR06059","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW","United States","Pacific Beach","WA","Pacific Ocean","Just north of Pacific Beach SP",47.2122,"decimal degrees",NA,-124.21,"decimal degrees",NA,"GPS","N","CBD","2007-JUN-28",2007,"JUN",28,"Beach or Land",NA,NA,"Moderate Decomposition","N","2007-JUN-28",2007,"JUN",28,"Moderate Decomposition","N","Unid","Subadult",130,"cm","actual",0,"lb","2007-JUN-28",2007,"JUN",28,"crc","Found while responding to Er stranding in area.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0536393080357271,-0.150727602739728,-124.21,47.2122
"Grays Harbor","NW-2018-1203475","CRC-1662","18NWR06031",NA,"Whale, gray","Eschrichtius","robustus","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Taholah","WA","Pacific Ocean","1.5 miles S of Quinault River",47.332,"decimal degrees","estimate",-124.2889,"decimal degrees","estimate","Internet","N","CBD","2018-JUN-25",2018,"JUN",25,"Beach or Land",NA,NA,"Advanced Decomposition","Y","2018-JUN-28",2018,"JUN",28,"Advanced Decomposition","N","Female","Adult",1100,"cm","estimate",0,NA,NA,NA,NA,NA,NA,"reported on 25 June at same time as CRC-1661. Escort arranged for response on 28 June.. laying on back, deflated, skinless. Outer layer of blubber dessicated. Carcass folded in 1/2 into ""v"" shape. Bones showing on manidbles and flippers.. . HI Unable to determine due to carcass condition","Gray whale","WA_Coast",47.0614723972603,-124.156360691964,0.132539308035717,-0.270527602739726,-124.2889,47.332
"Grays Harbor","NW-2011-1131018","CRC-1143","11NWR02014","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Bethany A Diehl","Cascadia Research","Cascadia Research","NW",NA,"Westport","WA","Pacific Ocean",".7 miles south of Bonge access",46.8418,"dd.dddd",NA,-124.1066,"dd.dddd",NA,"Internet/Software","N","CBD","2011-FEB-07",2011,"FEB",7,"Beach or Land",NA,NA,"Moderate Decomposition","N","2011-FEB-07",2011,"FEB",7,"Moderate Decomposition","N","Male","Adult",157.5,"cm","Estimated",75,"kg",NA,NA,NA,NA,NA,"Twin Harbors contacted Dyanna and she dispatched Westport Aquarium, BAD responded and relocated due to decomposition.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,-0.0497606919642806,0.219672397260275,-124.1066,46.8418
"Grays Harbor","NW-2014-1157833","CRC-1376","14NWR06005","Confirmed- Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Ocean City","WA","Pacific Ocean","2.5 mi N of ocean city beach access",47.1071,"dd.dddd","estimate",-124.1826,"dd.dddd","estimate","Internet/Software","N","CBD","2014-JUN-02",2014,"JUN",2,"Beach or Land",NA,NA,"Mummified/Skeletal","Y",NA,NA,NA,NA,"Mummified/Skeletal","N","Unid","Adult",140,"cm","estimate",NA,NA,NA,NA,NA,NA,NA,"no response due to condition","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0262393080357128,-0.045627602739728,-124.1826,47.1071
"Grays Harbor","NW-2011-1131019","CRC-1144","11NWR03001","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Lisa Schlender","Cascadia Research","Cascadia Research","NW",NA,"Moclips","WA","Pacific Ocean","4707 SR 109",47.7188,"dd.dddd",NA,-124.2076,"dd.dddd",NA,"Internet/Software","N","CBD","2011-MAR-04",2011,"MAR",4,"Beach or Land",NA,NA,"Moderate Decomposition","N","2011-MAR-07",2011,"MAR",7,"Moderate Decomposition","N","Male","Adult",172,"cm","Estimated",55,"kg","2011-MAR-07",2011,"MAR",7,"CRC","Beacon Pest Control responded and transferred photos to CRC; Jason Tom-Ocean City State Parks retrieved animal(04Mar11) and transferred to Lschlender(05Mar11).","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0512393080357327,-0.657327602739727,-124.2076,47.0614723972603
"Grays Harbor","NW-2006-1063307","CRC-718","06NWR05052","Confirmed- High Report","Whale, gray","Eschrichtius","robustus","Validated","Huggins","Cascadia Research","Cascadia Research","NW","United States",NA,"WA","Pacific Ocean","Ocean City Beach entrance, Quinalt",47.0756,"decimal degrees",NA,-124.1783,"decimal degrees",NA,"GPS","N","Y","2006-MAY-27",2006,"MAY",27,"Beach or Land",NA,NA,NA,"N","2006-MAY-29",2006,"MAY",29,"Moderate Decomposition","N","Male","Yearling",833,"cm","actual",0,NA,"2006-MAY-29",2006,"MAY",29,"Cascadia Research",NA,"Gray whale","WA_Coast",47.0614723972603,-124.156360691964,0.021939308035698,-0.0141276027397268,-124.1783,47.0756
"Grays Harbor","NW-2009-1151144","CRC-929","09NWR07160","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Moclips","WA","Pacific Ocean","4873 Pacific Ave",47.241,"dd.dddd","actual",-124.2198,"dd.dddd","actual","GPS","N","CBD","2009-JUL-05",2009,"JUL",5,"Beach or Land",NA,NA,"Fresh Dead","N","2009-JUL-06",2009,"JUL",6,"Fresh Dead","N","Male","Subadult",113,"cm","actual",20,"kg","2009-JUL-06",2009,"JUL",6,"CRC","washed in with tide evening of July 5th.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0634393080357256,-0.179527602739725,-124.2198,47.241
"Grays Harbor","NW-2018-1208008","CRC-1695","18NWR10075",NA,"Porpoise, harbor","Phocoena","phocoena","Ready for Regional Validation","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Ocean City","WA","Pacific Ocean","1/4 mile N of casino",47.0464,"decimal degrees","estimate",-124.1749,"decimal degrees","estimate","Internet","N","N","2018-OCT-02",2018,"OCT",2,"Beach or Land",NA,NA,"Fresh Dead","Y","2018-OCT-03",2018,"OCT",3,"Fresh Dead","N","Female","Adult",184,"cm","actual",80,"kg","2018-OCT-04",2018,"OCT",4,"CRC",". 2 large shark bites on abdomen: anterior bite 20x20cm, posterior bite 30x30cm. Most of the bite radius on the ventral and R side but some part of bites extend to L side. Scavenging along margins and above posterior bit on R side. Per Dayv Lowry of WDFW--likely sevengill bites. Genital slit reddened and appears distended.. . External exam and necropsy. Some tissue missing due to shark bites on abdomen but not evidence of HI in the rest of the carcass.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.018539308035713,0.0150723972602762,-124.1749,47.0464
"Grays Harbor","NW-2017-1196581","WDFW2017-041","17NWR05076","Confirmed- High Report","Porpoise, Dalls","Phocoenoides","dalli","Validated","Dyanna Lambourn","WDFW/MMI","WDFW/MMI","NW",NA,"Moclips","WA","Pacific Ocean","near mouth of Moclips river",47.2436,"dd.dddd","estimate",-124,"dd.dddd","estimate","Internet/Software","N","Y","2017-MAY-21",2017,"MAY",21,"Beach or Land",NA,NA,"Fresh Dead","N","2017-MAY-21",2017,"MAY",21,"Fresh Dead","N","Male","Subadult",154,"cm","actual",51,"kg","2017-MAY-22",2017,"MAY",22,"CRC/WDFW","reported morning of 21 May, picked up same day and held on ice until necropsy next day.","Dalls porpoise","WA_Coast",47.0614723972603,-124.156360691964,-0.156360691964281,-0.182127602739726,-124,47.2436
"Grays Harbor","NW-2016-1191208","CRC-1559","16NWR08041","Confirmed- High Report","Whale, humpback","Megaptera","novaeangliae","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Tahola","WA","Pacific Ocean","Raft River mouth",47.46,"dd.dddd","actual",-124,"dd.dddd","actual","GPS","N","CBD","2016-AUG-29",2016,"AUG",29,"Floating",NA,NA,"Moderate Decomposition","N","2016-SEP-15",2016,"SEP",15,"Moderate Decomposition","N","Male","Subadult",1225,"cm","actual",NA,NA,"2016-SEP-15",2016,"SEP",15,"CRC","originally floating on 29-Aug at 46*38.27N, 124*27.86. Found on quinault beach on 09-Sept.","Humpback whale","WA_Coast",47.0614723972603,-124.156360691964,-0.156360691964281,-0.398527602739726,-124,47.46
"Grays Harbor","NW-2015-1181058","CRC-1507","15NWR10039","Confirmed- High Report","Dolphin, common, long-beaked","Delphinus","capensis","Validated","Erin Keene","Cascadia Research","Cascadia Research","NW",NA,"Moclips","WA","Pacific Ocean","at beach access, in surf",47.236,"dd.dddd","actual",-124.2183,"dd.dddd","actual","GPS","N","N","2015-OCT-30",2015,"OCT",30,"Beach or Land",NA,NA,"Fresh Dead","N","2015-OCT-30",2015,"OCT",30,"Fresh Dead","N","Male","Adult",193.5,"cm","actual",87,"kg","2015-OCT-31",2015,"OCT",31,"CRC/WDFW","found in surf by state parks. Recovered and held for CRC pickup","Long-beaked common dolphin","WA_Coast",47.0614723972603,-124.156360691964,0.0619393080357185,-0.174527602739722,-124.2183,47.236
"Grays Harbor","NW-2014-1156766","CRC-1352","14NWR03019","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Erin Keene","Cascadia Research","Cascadia Research","NW",NA,"Ocean Shores","WA","Pacific Ocean","South of Shilo Inn",47.0053,"dd.dddd","estimate",-124.1729,"dd.dddd","estimate","Internet/Software","N","N","2014-MAR-20",2014,"MAR",20,"Beach or Land",NA,NA,"Fresh Dead","N","2014-MAR-20",2014,"MAR",20,"Fresh Dead","N","Female","Adult",162,"cm","actual",75,"kg","2014-MAR-21",2014,"MAR",21,"CRC","collected by OCSP and held overnight for pickup by Erin Keene","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0165393080357035,0.0561723972602763,-124.1729,47.0053
"Grays Harbor","NW-2015-1171306","CRC-1469","15NWR02004","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Erin Keene","Cascadia Research","Cascadia Research","NW",NA,"Ocean Shores","WA","Pacific Ocean",NA,47.0334,"dd.dddd","actual",-124.1752,"dd.dddd","actual","GPS","N","CBD","2015-FEB-12",2015,"FEB",12,"Beach or Land",NA,NA,"Fresh Dead","N","2015-FEB-12",2015,"FEB",12,"Fresh Dead","N","Male","Adult",146.5,"cm","actual",36.5,"kg","2015-FEB-13",2015,"FEB",13,"CRC/WDFW","was seen and photographed by OSPD on 11 Feb. May have been sighted by someone else on 10 Feb (reported to NOAA several days later).","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0188393080357088,0.0280723972602743,-124.1752,47.0334
"Grays Harbor","NW-2004-1032069","CRC-500","04NWR05040","Confirmed - Medium Report","Whale, gray","Eschrichtius","robustus","Validated","Cascadia Research","Cascadia Research","Cascadia Research","NW","United States","Ocean Shores","WA","Pacific Ocean","Butter Clam Approach",NA,NA,NA,NA,NA,NA,NA,NA,"CBD","2004-MAY-08",2004,"MAY",8,"Beach or Land",NA,NA,"Advanced Decomposition","N","2004-MAY-08",2004,"MAY",8,"Advanced Decomposition","N","Male","Subadult",892,"cm","actual",NA,NA,NA,NA,NA,NA,NA,NA,"Gray whale","WA_Coast",47.0614723972603,-124.156360691964,NA,NA,-124.156360691964,47.0614723972603
"Grays Harbor","NW-2012-1151193","CRC-1229","12NWR09064","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Ocean Shores","WA","Pacific Ocean","somewhere between Best Western and Shilo Inn",47.0106,"dd.dddd","estimate",-124.1728,"dd.dddd","estimate","Internet/Software","N","N","2012-SEP-10",2012,"SEP",10,"Beach or Land",NA,NA,"Fresh Dead","N","2012-SEP-10",2012,"SEP",10,"Fresh Dead","N","Male","Calf",101,"cm","actual",12,"kg","2012-SEP-11",2012,"SEP",11,"CRC/WDFW","picked up off the beach by the RP, held at the Ocean Shores Interpretive Center for pickup.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0164393080357002,0.050872397260278,-124.1728,47.0106
"Grays Harbor","NW-2009-1151143","CRC-928","09NWR06108","Confirmed- High Report","Whale, gray","Eschrichtius","robustus","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Copalis","WA","Pacific Ocean","off Heath Ave, south of Connor Creek",47.1131,"dd.dddd","actual",-124.185,"dd.dddd","actual","GPS","N","CBD","2009-JUN-24",2009,"JUN",24,"Beach or Land",NA,NA,"Moderate Decomposition","N","2009-JUN-24",2009,"JUN",24,"Moderate Decomposition","N","Female","Adult",1311,"cm","actual",NA,NA,"2009-JUN-26",2009,"JUN",26,"CRC/WDFW","3rd hand report to NOAA fisheries, JLH went out to verify report. Took photos, necropsy arranged for next day at 1000.","Gray whale","WA_Coast",47.0614723972603,-124.156360691964,0.0286393080357072,-0.0516276027397282,-124.185,47.1131
"Grays Harbor","NW-2008-1081193","CRC-855","08NWR07057","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Ed Mitchell","Cascadia Research","Cascadia Research","NW",NA,"Ocean Shores","WA","Pacific Ocean","Ocean Shores",46.9731,"dd.dddd",NA,-124.1729,"dd.dddd",NA,"Internet/Software","N","N","2008-JUL-16",2008,"JUL",16,"Beach or Land",NA,NA,"Fresh Dead","N","2008-JUL-16",2008,"JUL",16,"Fresh Dead","N","Female","Calf",81,"cm","Actual",7.5,"kg","2008-JUL-28",2008,"JUL",28,"CRC/ WDFW","Picked up by Ed on 16-Jul and transferred to JLH and Ilana on 17-Jul.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0165393080357035,0.0883723972602724,-124.1729,46.9731
"Grays Harbor","NW-2003-1046293","CRC-488","03NWR02010","Confirmed - High Report","Dolphin, northern right whale","Lissodelphis","borealis","Validated","Cascadia Research","Cascadia Research","Cascadia Research","NW","United States","Westport","WA","Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,"N","CBD","2003-FEB-27",2003,"FEB",27,"Beach or Land",NA,NA,"Fresh Dead","N","2005-FEB-27",2005,"FEB",27,"Fresh Dead","N","Male","Adult",205,"cm","actual",NA,NA,"2003-MAR-01",2003,"MAR",1,"Hanson, B. & Walker, B.",NA,"Northern right whale dolphin","WA_Coast",47.0614723972603,-124.156360691964,NA,NA,-124.156360691964,47.0614723972603
"Grays Harbor","NW-2012-1144019","CRC-1198","12NWR03013","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Alie Perez","Cascadia Research","Cascadia Research","NW",NA,"Ocean City","WA","Pacific Ocean","1 mile north of Oyehut beach approach",47.0307,"dd.dddd",NA,-124.1734,"dd.dddd",NA,"Internet/Software","N","N","2012-MAR-08",2012,"MAR",8,"Beach or Land",NA,NA,"Fresh Dead","N","2012-MAR-08",2012,"MAR",8,"Fresh Dead","N","Male","Adult",146,"cm","Actual",43,"kg","2012-MAR-09",2012,"MAR",9,"CRC","Picked up by OCSP, transferred to Alie on same day.","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,0.0170393080357059,0.0307723972602716,-124.1734,47.0307
"Grays Harbor","NW-2014-1159431","CRC-1391","14NWR07068","Confirmed- High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Jessie Huggins","Cascadia Research","Cascadia Research","NW",NA,"Westport","WA","Pacific Ocean","N of ocean ave, near lighthouse",46.889,"dd.dddd","estimate",-124.128,"dd.dddd","estimate","Internet/Software","N","N","2014-JUL-14",2014,"JUL",14,"Beach or Land",NA,NA,"Alive","N","2014-JUL-14",2014,"JUL",14,"Fresh Dead","N","Female","Adult",170.5,"cm","actual",NA,NA,"2014-JUL-14",2014,"JUL",14,"CRC/WDFW","Reported live in process of giving birth at 1400. Westport Aq responded and found dead porpoise with tail protruding from genital slit","Harbor porpoise","WA_Coast",47.0614723972603,-124.156360691964,-0.0283606919642949,0.172472397260272,-124.128,46.889
