County,National.Database.Number,Field.Number,Nmfs.Regional.Number,Confidence.Code,Common.Name,Genus,Species,Report.Status,Examiner.Name,Affiliation,Stranding.Agreement.Authority,Region,Country,City,State,Body.of.Water,Locality.Detail,Latitude,Latitude.Units,Latitude.Actual.Estimate,Longitude,Longitude.Units,Longitude.Actual.Estimate,How.lat.long.determined,Restrand,Findings.of.Human.Interaction,Observation.Date,Year.of.Observation,Month.of.Observation,Day.of.Observation,How.Observed,Obs.Date.estimate.explaination,Observation.Date.Act.Est,Observation.Status,Not.Able.to.Examine,Date.of.Examination,Year.of.Examination,Month.of.Examination,Day.of.Examination,Condition.at.Examination,Left.at.Site,Sex,Age.Class,Length,Length.Units,Length.actual.estimate,Weight,Weight.Units,Date.of.Necropsy,Year.of.Necropsy,Month.of.Necropsy,Day.of.Necropsy,Stranding.Necropsied.By,Additional.Remarks,Cetacean.Common.Name,Water.Body,mean_lat,mean_long,Long_error,Lat_error,long_corr,lat_corr
Lincoln,,HMSC09-05-13-Pm,,Confirmed - High,"Whale, sperm",Physeter,macrocephalus,Validated,Jim Rice,"Hatfield Marine Science Center, OSU","Hatfield Marine Science Center, OSU",NW,United States,Depoe Bay,OR,Pacfic Ocean,in front of 115 SW Crescent St,44.80223,dd.dddd,NA,-124.06431,dd.dddd,NA,GPS,N,CBD,2009-MAY-13,2009,MAY,13,Swimming,,,Alive,,2009-MAY-15,2009,MAY,15,Fresh Dead,Y,Male,Calf,548,cm,estimate,0,lb,2009-MAY-15,2009,MAY,15,Jim Rice,"first reported alive during a gale, at dusk, getting pounded against rocks at base of cliff with no beach access; was later found dead in nearby cove with no access; carcass later found floating and drifting south; was sampled at sea for skin, blubber and",Sperm whale,OR_Coast,,,,,,
Lincoln,,HMSC06-06-06-Uc,,Confirmed - Minimum,Unidentified Cetacean,unidentified,unidentified,,HMSC Stranding Audix,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,United States,Depoe Bay,OR,Pacific Ocean,"just offshore from Spindrift, Little Whale Cove",44.7957,decimal degrees,actual,-124.0747,decimal degrees,actual,GPS,N,CBD,2006-JUN-06,2006,JUN,6,Floating,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,Y,Unid,Unid,0,cm,estimate,0,lb,NA,NA,NA,NA,NA,"reported as a small injured or dead whale floating; 6-8 feet of back seen, barnacles, small fin visible, rolling around, bobbing; moving southward; obseved from land (150 yards out), Coast Guard could not verify, no subsequent reports",,,,,,,,
Lincoln,NW-2010-1121656,HMSC10-05-07-Er,10NWR05037,Confirmed - Medium,"Whale, gray",Eschrichtius,robustus,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,"10 miles NW of Newport, about 3 miles offshore",44.77705,dd.dddd,NA,-124.162667,dd.dddd,NA,GPS,N,Y,2010-MAY-07,2010,MAY,7,Beach or Land,NA,NA,Alive,Y,NA,NA,NA,NA,NA,Y,Unid,Adult,600,in,estimate,0,lb,NA,NA,NA,NA,NA,"entangled adult gray whale sighted by private plane pilot; later observed by USCG helo; OSU team responded in RHIB but could not locate whale after extensive search, assisted by USCG vessel",Gray whale,OR_Coast,4.46E+14,-1.24E+14,0.085379648,-0.133949238,-124162667,4477705
Douglas,NW-2005-1053295,HMSC05-12-09-Er,05NWR12011,Confirmed - Minimum,"Whale, gray",Eschrichtius,robustus,Validated,US Coast Guard,Public,"Hatfield Marine Science Center, OSU",NW,United States,Gardiner,OR,Pacific Ocean,6 miles north of Umqua River jetty,44.7667,decimal degrees,NA,-124.1783,decimal degrees,NA,GPS,N,CBD,2005-DEC-09,2005,DEC,9,Beach or Land,NA,NA,Advanced Decomposition,Y,2005-DEC-09,2005,DEC,9,Advanced Decomposition,N,Unid,Adult,15240,cm,estimate,40000,kg,NA,NA,NA,NA,NA,Badly decomposed whale carcass reported by US Coast Guard who saw and photographed it by helicopter. They estimated its size at 50 feet.,Gray whale,OR_Coast,4.38E+14,-1.24E+14,-0.013194952,-0.997776762,-1241783,4.38E+14
Lincoln,NW-2016-1188706,HMSC16-03-28-Sc,16NWR03031,Confirmed - High Report,"Dolphin, striped",Stenella,coeruleoalba,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,United States,Newport,OR,Pacific Ocean,"Devils Punchbowl State Park, in front of base of stairs, north end of Beverly Beach",44.746464,decimal degrees,NA,-124.063512,decimal degrees,NA,Internet,N,CBD,2016-MAR-28,2016,MAR,28,Beach or Land,NA,NA,Fresh Dead,N,2016-MAR-29,2016,MAR,29,Fresh Dead,N,Female,Adult,205,cm,actual,0,lb,2016-MAR-29,2016,MAR,29,OSU VDL,NA,Striped dolphin,OR_Coast,4.46E+14,-1.24E+14,-0.013775352,-0.103363238,-124063512,44746464
Lincoln,NW-2006-1058065,HMSC06-05-24-Er,06NWR05019,Confirmed - High,"Whale, gray",Eschrichtius,robustus,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,United States,Otter Rock,OR,Pacific Ocean,"between Otter Rock access and Beverly Beach State Park access, near base of trail to Alpine Chalet motel",44.7389,decimal degrees,NA,-124.0588,decimal degrees,NA,GPS,N,CBD,2006-MAY-24,2006,MAY,24,Beach or Land,NA,NA,Moderate Decomposition,N,2006-MAY-25,2006,MAY,25,Moderate Decomposition,N,Female,Adult,1282,cm,estimate,0,lb,2006-MAY-25,2006,MAY,25,Jim Rice,"partially necropsied, measurements, photographs and tissue samples collected; buried on site by excavator hired by State Parks - location of burial = 44.73870N and 124.05745W",Gray whale,OR_Coast,4.46E+14,-1.24E+14,-0.018487352,-0.095799238,-1240588,447389
Lincoln,NW-2017-1194244,HMSC17-02-06-Er,17NWR02020,Confirmed - High Report,"Whale, gray",Eschrichtius,robustus,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"Beverly Beach, just north of Johnson Creek",44.738,dd.dddd,NA,-124.058028,dd.dddd,NA,GPS,N,CBD,2017-FEB-06,2017,FEB,6,Beach or Land,NA,NA,Alive,N,2017-FEB-07,2017,FEB,7,Fresh Dead,Y,Male,Calf,452,cm,actual,750,kg,2017-FEB-07,2017,FEB,7,Jim Rice et al,NA,Gray whale,OR_Coast,4.46E+14,-1.24E+14,-0.019259352,-0.094899238,-124058028,44738
Lincoln,NW-2012-1145865,HMSC12-05-30-Pp,12NWR05118,Confirmed - High,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"Beverly Beach, just south of Spencer Creek",44.728207,dd.dddd,NA,-124.058405,dd.dddd,NA,GPS,N,CBD,2012-MAY-30,2012,MAY,30,Beach or Land,NA,NA,Fresh Dead,N,2012-MAY-31,2012,MAY,31,Fresh Dead,N,Female,Subadult,135.5,cm,actual,67,lb,2012-MAY-31,2012,MAY,31,"Jim Rice, Jane Holbrook",NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.018882352,-0.085106238,-124058405,44728207
Lincoln,NW-2018-1203665,HMSC18-07-05-Pp,18NWR07015,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"Beverly Beach, about 1000 feet south of Spencer Creek",44.726496,decimal degrees,NA,-124.058731,decimal degrees,NA,Internet,N,CBD,2018-JUL-05,2018,JUL,5,Beach or Land,NA,NA,Alive,Y,2018-JUL-05,2018,JUL,5,Alive,Y,Unid,Calf,24,in,estimate,0,lb,NA,NA,NA,NA,NA,Trooper Butler from OSP responded 541-620-8806; animal had been put back into water and disappeared by the time he got there,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.018556352,-0.083395238,-124058731,44726496
Lincoln,NW-2017-1196356,HMSC17-06-08-Pp,17NWR06018,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,United States,Newport,OR,Pacific Ocean,"about 1/4 mile south of Spencer Creek, Beverly Beach",44.724794,decimal degrees,NA,-124.058981,decimal degrees,NA,GPS,N,CBD,2017-JUN-08,2017,JUN,8,Beach or Land,NA,NA,Advanced Decomposition,N,2017-JUN-08,2017,JUN,8,Advanced Decomposition,N,Male,Yearling,124,cm,estimate,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.018306352,-0.081693238,-124058981,44724794
Lincoln,NW-2006-1053307,HMSC06-01-11-Kb,06NWR01017,Confirmed - High,"Whale, pygmy sperm",Kogia,breviceps,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,United States,Newport,OR,Pacific Ocean,"Beverly Beach State Park, 300-400 yards south of Spencer Creek",44.7246,decimal degrees,NA,-124.0585,decimal degrees,NA,GPS,N,CBD,2006-JAN-11,2006,JAN,11,Beach or Land,NA,NA,Moderate Decomposition,N,2006-JAN-11,2006,JAN,11,Moderate Decomposition,N,Female,Adult,304,cm,actual,300,kg,2006-JAN-11,2006,JAN,11,Jim Rice,"Carcass at base of cliff, no vehicle access. Collected jaw, repro tract, stomach, skin samples. Body emaciated, organs fairly autolyzed, squid remains in stomach. Carcass to be buried by State Parks staff for potential future recovery of skeleton.",Pygmy sperm whale,OR_Coast,4.46E+14,-1.24E+14,-0.018787352,-0.081499238,-1240585,447246
Lincoln,NW-2019-1214569,HMSC19-07-16-Pp,19NWR07063,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Ready for Regional Validation,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,,Newport,OR,Pacific Ocean,Beverly Beach,44.72264,dd.dddd,,-124.05946,dd.dddd,,GPS,N,CBD,2019-JUL-16,2019,JUL,16,Beach or Land,,,Fresh Dead,Y,2019-JUL-16,2019,JUL,16,Fresh Dead,N,Male,Calf,88,cm,estimate,0,lb,,,,,,,,,,,,,,
Lincoln,NW-2018-1202189,HMSC18-03-10-Pp,18NWR03027,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,United States,Newport,OR,Pacific Ocean,Moolack Beach,44.711982,decimal degrees,NA,-124.05989,decimal degrees,NA,Internet,NA,CBD,2018-MAR-10,2018,MAR,10,Beach or Land,NA,NA,Fresh Dead,Y,2018-MAR-10,2018,MAR,10,Fresh Dead,NA,Unid,Yearling,0,cm,notMeasured,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.017397352,-0.068881238,-12405989,44711982
Lincoln,,HMSC07-05-15-Uc,,Unconfirmed - Low,Unidentified Cetacean,Unidentified,Unidentified,,Public,Public,"Hatfield Marine Science Center, OSU",NW,United States,Moolack Beach,OR,Pacific Ocean,,44.707414,dd.dddd,NA,-124.070706,dd.dddd,NA,Internet,N,CBD,2007-MAY-15,2007,MAY,15,Floating,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,0,lb,NA,NA,NA,NA,NA,"report of a dead floating whale 1/2 mile offshore from Moolack wayside; reportedly had barnacle encrusted head, covered with birds, was observed by spotting scope; moving  north to south; Beverly Beach rangers and JR  looked and  could not find carcass",Unidentified,OR_Coast,,,,,,
Lincoln,NW-2009-1105159,HMSC09-07-10-Pp,09NWR07109,Confirmed - Medium,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,"Moolack Beach, near Moolack Creek",44.703023,dd.dddd,NA,-124.062599,dd.dddd,NA,GPS,N,CBD,2009-JUL-10,2009,JUL,10,Beach or Land,NA,NA,Condition Unknown,N,2009-JUL-13,2009,JUL,13,Advanced Decomposition,N,Male,Calf,80,cm,estimate,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.014688352,-0.059922238,-124062599,44703023
Lincoln,NW-2019-1218585,HMSC19-08-11-Pp,19NWR08066,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Ready for Regional Validation,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,,Newport,OR,Pacific Ocean,"Moolack Beach, just north of Moolack Shores motel",44.70211,dd.dddd,,-124.06255,dd.dddd,,GPS,N,CBD,2019-AUG-11,2019,AUG,11,Beach or Land,,,Moderate Decomposition,Y,2019-AUG-11,2019,AUG,11,Moderate Decomposition,N,Male,Calf,36,in,actual,0,lb,,,,,,,,,,,,,,
Lincoln,NW-2013-1155023,HMSC13-08-16-Pp,13NWR08091,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"north of Yaquina Head, near NW 60th St",44.681154,dd.dddd,NA,-124.069345,dd.dddd,NA,Internet,N,CBD,2013-AUG-16,2013,AUG,16,Beach or Land,NA,NA,Fresh Dead,N,2013-AUG-16,2013,AUG,16,Fresh Dead,N,Male,Calf,97,cm,estimate,0,lb,2013-OCT-29,2013,OCT,29,Jim Rice et al,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.007942352,-0.038053238,-124069345,44681154
Lincoln,NW-2011-1139626,HMSC11-11-25-Lo,11NWR11031,Confirmed - High,"Dolphin, Pacific white-sided",Lagenorhynchus,obliquidens,Validated,Jim Rice,"Hatfield Marine Science Center, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,on rocks near end of NW 56th St access,44.680293,dd.dddd,NA,-124.0695,dd.dddd,NA,Internet,N,CBD,2011-NOV-25,2011,NOV,25,Beach or Land,NA,NA,Alive,N,2011-DEC-01,2011,DEC,1,Moderate Decomposition,N,Female,Adult,72,in,estimate,0,lb,2011-DEC-05,2011,DEC,5,Jim Rice,"was put back into water by OSP troopers and was seen swimming close to shore inside surf zone; extremely high tide, rough surf following storm; carcass found several days later on north side of Yaquina Head at 44.677011, -124.073530",Pacific white-sided dolphin,OR_Coast,4.46E+14,-1.24E+14,-0.007787352,-0.037192238,-1240695,44680293
Lincoln,NW-2011-1135046,HMSC11-07-15-Pp,11NWR07049,Confirmed - High,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Hatfield Marine Science Center, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,"north of Yaquina Head, on beach",44.678571,dd.dddd,NA,-124.071996,dd.dddd,NA,Internet,N,CBD,2011-JUL-15,2011,JUL,15,Beach or Land,NA,NA,Moderate Decomposition,N,2011-JUL-15,2011,JUL,15,Moderate Decomposition,N,Unid,Calf,90,cm,estimate,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.005291352,-0.035470238,-124071996,44678571
Lincoln,NW-2015-1181514,HMSC15-12-06-Pp,15NWR12008,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"Cobble Beach, Yaquina Head",44.674536,dd.dddd,NA,-124.076779,dd.dddd,NA,Internet,N,CBD,2015-DEC-06,2015,DEC,6,Beach or Land,NA,NA,Advanced Decomposition,N,2015-DEC-06,2015,DEC,6,Advanced Decomposition,N,Female,Unid,48,in,estimate,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.000508352,-0.031435238,-124076779,44674536
Lincoln,NW-2012-1148481,HMSC12-07-24-Pp,12NWR07075,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,Agate Beach,44.668912,dd.dddd,NA,-124.061526,dd.dddd,NA,Internet,N,CBD,2012-JUL-24,2012,JUL,24,Beach or Land,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,0,lb,NA,NA,NA,NA,NA,"was reported as a ""dead baby pilot whale"" by passer-by. Carcass could not be found next day by stranding responder - was probably washed out with the tide.",Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.015761352,-0.025811238,-124061526,44668912
Lincoln,NW-2008-1077885,HMSC08-04-26-Pp,08NWR04014,Confirmed - High,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,Agate Beach,44.66677,dd.dddd,NA,-124.0593,dd.dddd,NA,GPS,N,CBD,2008-APR-26,2008,APR,26,Beach or Land,NA,NA,Moderate Decomposition,N,2008-APR-28,2008,APR,28,Moderate Decomposition,N,Male,Adult,136.5,cm,actual,82,lb,2008-APR-29,2008,APR,29,Jim Rice,"liver flukes, blubber worms (Phyllobothrium?), light infestation of lungworms, heavy infestation of worms in periotic sinus, bladder full of bloody urine, caudal half of teeth from both sides of lower jaw missing; both cavities were malodorous, organs dee",Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.017987352,-0.023669238,-1240593,4466677
Lincoln,NW-2017-1196360,HMSC17-06-10-Er,17NWR06022,Confirmed - High Report,"Whale, gray",Eschrichtius,robustus,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,United States,Newport,OR,Pacific Ocean,Agate Beach,44.665702,decimal degrees,NA,-124.061622,decimal degrees,NA,GPS,N,CBD,2017-JUN-10,2017,JUN,10,Beach or Land,NA,NA,Advanced Decomposition,N,2017-JUN-10,2017,JUN,10,Advanced Decomposition,N,Male,Adult,1260,cm,actual,0,lb,NA,NA,NA,NA,NA,NA,Gray whale,OR_Coast,4.46E+14,-1.24E+14,-0.015665352,-0.022601238,-124061622,44665702
Lincoln,NW-2016-1191748,HMSC16-08-27-Pp,16NWR08062,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"Agate Beach, near Little Creek cove condos",44.664275,dd.dddd,NA,-124.061335,dd.dddd,NA,GPS,N,CBD,2016-AUG-27,2016,AUG,27,Beach or Land,NA,NA,Fresh Dead,N,2016-AUG-27,2016,AUG,27,Fresh Dead,N,Female,Adult,160.5,cm,actual,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.015952352,-0.021174238,-124061335,44664275
Lincoln,NW-2017-1195311,HMSC17-03-26-Sc,17NWR03028,Confirmed - High Report,"Dolphin, striped",Stenella,coeruleoalba,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,United States,Newport,OR,Pacific Ocean,Agate Beach,44.660949,decimal degrees,NA,-124.060409,decimal degrees,NA,GPS,N,N,2017-MAR-26,2017,MAR,26,Beach or Land,NA,NA,Alive,N,2017-MAR-27,2017,MAR,27,Fresh Dead,N,Male,Adult,233,cm,actual,147,kg,2017-MAR-27,2017,MAR,27,OSU VDL,NA,Striped dolphin,OR_Coast,4.46E+14,-1.24E+14,-0.016878352,-0.017848238,-124060409,44660949
Lincoln,NW-2014-1158462,HMSC14-06-29-Pp,14NWR06036,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"Agate Beach, near end of NW 20th St",44.651948,dd.dddd,NA,-124.060956,dd.dddd,NA,Internet,N,CBD,2014-JUN-29,2014,JUN,29,Beach or Land,NA,NA,Fresh Dead,N,2014-JUN-30,2014,JUN,30,Fresh Dead,N,Male,Calf,76,cm,actual,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.016331352,-0.008847238,-124060956,44651948
Lincoln,NW-2010-1129893,HMSC10-12-02-Pp,10NWR12014,Confirmed - Medium,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,500 yards north of Jump off Joe,44.648366,dd.dddd,NA,-124.062126,dd.dddd,NA,GPS,N,CBD,2010-DEC-02,2010,DEC,2,Beach or Land,NA,NA,Moderate Decomposition,N,2010-DEC-02,2010,DEC,2,Moderate Decomposition,N,Female,Adult,166,cm,actual,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.015161352,-0.005265238,-124062126,44648366
Lincoln,NW-2007-1069335,HMSC07-04-20-Er,07NWR04029,Confirmed - Medium,"Whale, gray",Eschrichtius,robustus,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,United States,Newport,OR,Pacific Ocean,about 4 miles NW of Yaquina Bay jetties,44.6405,decimal degrees,NA,-124.1541,decimal degrees,NA,GPS,N,Y,2007-APR-20,2007,APR,20,Swimming,NA,NA,Alive,Y,NA,NA,NA,NA,NA,N,Unid,Adult,480,in,estimate,0,lb,NA,NA,NA,NA,NA,"found by skipper of vessel ""Rip Tide"" entangled in crab gear; skipper removed 8 pots before he had to return to port due to darkness; whale still had 8 buoys and several wraps of line around mid-section, left pectoral flipper, and through mouth",Gray whale,OR_Coast,4.46E+14,-1.24E+14,0.076812648,0.002600762,-1241541,446405
Lincoln,NW-2010-1129822,HMSC10-09-27-Pp,10NWR09072,Confirmed - Medium,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,"near base of cliff, below Elizabeth St. Inn",44.635817,dd.dddd,NA,-124.064458,dd.dddd,NA,GPS,N,CBD,2010-SEP-27,2010,SEP,27,Beach or Land,NA,NA,Advanced Decomposition,N,2010-SEP-27,2010,SEP,27,Advanced Decomposition,N,Male,Yearling,80,cm,estimate,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.012829352,0.007283762,-124064458,44635817
Lincoln,NW-2015-1179354,HMSC15-08-15-Pp,15NWR08050,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,in front of the Whaler hotel,44.635541,dd.dddd,NA,-124.06526,dd.dddd,NA,Internet,N,CBD,2015-AUG-15,2015,AUG,15,Beach or Land,NA,NA,Fresh Dead,N,2015-AUG-15,2015,AUG,15,Fresh Dead,N,Unid,Calf,90,cm,estimate,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.012027352,0.007559762,-12406526,44635541
Lincoln,NW-2011-1134956,HMSC11-04-25-Pp,11NWR04018,Confirmed - High,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Hatfield Marine Science Center, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,"in front of Hallmark hotel, Nye Beach",44.630525,dd.dddd,NA,-124.068071,dd.dddd,NA,Internet,N,CBD,2011-APR-25,2011,APR,25,Beach or Land,NA,NA,Alive,N,2011-APR-25,2011,APR,25,Alive,N,Male,Yearling,121,cm,actual,51,lb,2011-APR-26,2011,APR,26,"Jim Rice, Jane Holbrook",NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.009216352,0.012575762,-124068071,44630525
Lincoln,NW-2010-1129889,HMSC10-11-29-Pp,10NWR11039,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Yaquina Bay,near fish processing plant and Coast Guard Station,44.627421,dd.dddd,NA,-124.055268,dd.dddd,NA,Internet,N,CBD,2010-NOV-29,2010,NOV,29,Floating,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,0,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.022019352,0.015679762,-124055268,44627421
Lincoln,NW-2012-1145927,HMSC12-06-29-Lo,12NWR06077,Confirmed - High,"Dolphin, Pacific white-sided",Lagenorhynchus,obliquidens,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,South Beach Marina boat ramp,44.622877,dd.dddd,NA,-124.051124,dd.dddd,NA,Internet,N,CBD,2012-JUN-29,2012,JUN,29,Beach or Land,NA,NA,Fresh Dead,N,2012-JUN-29,2012,JUN,29,Fresh Dead,N,Female,Adult,182,cm,actual,0,lb,2012-SEP-09,2012,SEP,9,Jim Rice et al,"was apparently found floating by halibut fisherman at the ""Rockpile"" west of Newport - they collected carcass from water and dropped off at south beach boat ramp dock",Pacific white-sided dolphin,OR_Coast,4.46E+14,-1.24E+14,-0.026163352,0.020223762,-124051124,44622877
Lincoln,NW-2017-1197747,HMSC17-09-11-Kb,17NWR09018,Confirmed - High Report,"Whale, pygmy sperm",Kogia,breviceps,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,United States,Newport,OR,Pacific Ocean,"in front of sign #60A, Yaquina Bay State Park",44.622508,decimal degrees,NA,-124.067742,decimal degrees,NA,GPS,N,CBD,2017-SEP-11,2017,SEP,11,Beach or Land,NA,NA,Advanced Decomposition,N,2017-SEP-11,2017,SEP,11,Advanced Decomposition,N,Male,Adult,304,cm,estimate,0,lb,NA,NA,NA,NA,NA,NA,Pygmy sperm whale,OR_Coast,4.46E+14,-1.24E+14,-0.009545352,0.020592762,-124067742,44622508
Lincoln,NW-2012-1146485,HMSC12-12-10-Lo,12NWR12014,Confirmed - High Report,"Dolphin, Pacific white-sided",Lagenorhynchus,obliquidens,Validated,Jim Rice,"Marine Mammal Institute, OSU","Marine Mammal Institute, OSU",NW,NA,Newport,OR,Pacific Ocean,"on mud flat at extreme low tide, behind Hatfield Marine Science Center, Yaquina Bay",44.620808,dd.dddd,NA,-124.035997,dd.dddd,NA,GPS,N,CBD,2012-DEC-10,2012,DEC,10,Beach or Land,NA,NA,Fresh Dead,N,2012-DEC-10,2012,DEC,10,Fresh Dead,N,Female,Subadult,185,cm,actual,145,lb,2012-DEC-11,2012,DEC,11,OSU VDL,Complete pathology report attached to hard copy Level A,Pacific white-sided dolphin,OR_Coast,4.46E+14,-1.24E+14,-0.041290352,0.022292762,-124035997,44620808
Lincoln,NW-2011-1135899,HMSC11-08-02-Pp,11NWR08026,Confirmed - High,"Porpoise, harbor",Phocoena,phocoena,Validated,Jim Rice,"Hatfield Marine Science Center, OSU","Hatfield Marine Science Center, OSU",NW,NA,Newport,OR,Pacific Ocean,near north jetty,44.61775,dd.dddd,NA,-124.067267,dd.dddd,NA,GPS,N,CBD,2011-AUG-02,2011,AUG,2,Beach or Land,NA,NA,Moderate Decomposition,N,2011-AUG-02,2011,AUG,2,Moderate Decomposition,N,Unid,Calf,83,cm,actual,15,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,OR_Coast,4.46E+14,-1.24E+14,-0.010020352,0.025350762,-124067267,4461775
