year,month,PDO,MEI,SST45,upwell39,NPGO,vwnd,uwnd,mld,ssh,chl,PDO_lag1,MEI_lag1,SST45_lag1,upwell39_lag1,NPGO_lag1,vwnd_lag1,uwnd_lag1,mld_lag1,ssh_lag1,chl_lag1,PDO_lag2,MEI_lag2,SST45_lag2,upwell39_lag2,NPGO_lag2,vwnd_lag2,uwnd_lag2,mld_lag2,ssh_lag2,chl_lag2,PDO_lag3,MEI_lag3,SST45_lag3,upwell39_lag3,NPGO_lag3,vwnd_lag3,uwnd_lag3,mld_lag3,ssh_lag3,chl_lag3
2004,3,0.565479619,-0.181746479,-0.864786124,0.099327632,0.38293236,0.4208348,0.23459914,0.781556587,0.723088344,-0.055605733,0.442682905,0.28936502,-1.007913961,-1.62925896,0.6672296,1.123175418,-1.084658624,1.599444491,1.011035408,-0.537908171,0.395453399,0.24527084,-0.862458842,-1.498994289,0.26501486,1.752437077,-1.389900797,1.227039152,1.032534736,-0.684211716,0.300994388,0.280082035,-0.466239098,-1.761388067,0.22437689,1.708758914,-2.098128165,0.955271103,0.852264222,-0.522003049
2004,4,0.527696015,0.275440542,-0.488930097,-0.215491896,0.1252492,-0.029166605,0.926991045,0.320614549,0.20278662,0.001614197,0.565479619,-0.181746479,-0.864786124,0.099327632,0.38293236,0.4208348,0.23459914,0.781556587,0.723088344,-0.055605733,0.442682905,0.28936502,-1.007913961,-1.62925896,0.6672296,1.123175418,-1.084658624,1.599444491,1.011035408,-0.537908171,0.395453399,0.24527084,-0.862458842,-1.498994289,0.26501486,1.752437077,-1.389900797,1.227039152,1.032534736,-0.684211716
2004,5,0.820518949,0.507515172,1.194858359,-0.097638678,0.20735337,-0.665091034,1.020911714,-0.157208026,0.429114272,-0.433424528,0.527696015,0.275440542,-0.488930097,-0.215491896,0.1252492,-0.029166605,0.926991045,0.320614549,0.20278662,0.001614197,0.565479619,-0.181746479,-0.864786124,0.099327632,0.38293236,0.4208348,0.23459914,0.781556587,0.723088344,-0.055605733,0.442682905,0.28936502,-1.007913961,-1.62925896,0.6672296,1.123175418,-1.084658624,1.599444491,1.011035408,-0.537908171
2004,6,0.027063256,0.225544497,1.748169631,0.756143968,0.7764751,-1.079874938,1.207660951,-0.825281155,0.648605317,0.419970401,0.820518949,0.507515172,1.194858359,-0.097638678,0.20735337,-0.665091034,1.020911714,-0.157208026,0.429114272,-0.433424528,0.527696015,0.275440542,-0.488930097,-0.215491896,0.1252492,-0.029166605,0.926991045,0.320614549,0.20278662,0.001614197,0.565479619,-0.181746479,-0.864786124,0.099327632,0.38293236,0.4208348,0.23459914,0.781556587,0.723088344,-0.055605733
2004,7,0.404899301,0.522600023,1.574787129,0.016467275,0.41156805,-1.173682516,0.360190731,-1.204964073,0.691603973,1.58033593,0.027063256,0.225544497,1.748169631,0.756143968,0.7764751,-1.079874938,1.207660951,-0.825281155,0.648605317,0.419970401,0.820518949,0.507515172,1.194858359,-0.097638678,0.20735337,-0.665091034,1.020911714,-0.157208026,0.429114272,-0.433424528,0.527696015,0.275440542,-0.488930097,-0.215491896,0.1252492,-0.029166605,0.926991045,0.320614549,0.20278662,0.001614197
2004,8,0.792181246,0.575977188,1.321113402,-0.207696382,0.68538326,-1.098171117,-0.347490586,-1.146743442,0.543357562,1.49377776,0.404899301,0.522600023,1.574787129,0.016467275,0.41156805,-1.173682516,0.360190731,-1.204964073,0.691603973,1.58033593,0.027063256,0.225544497,1.748169631,0.756143968,0.7764751,-1.079874938,1.207660951,-0.825281155,0.648605317,0.419970401,0.820518949,0.507515172,1.194858359,-0.097638678,0.20735337,-0.665091034,1.020911714,-0.157208026,0.429114272,-0.433424528
2004,9,0.697722235,0.507515172,1.848824573,0.262822729,0.3764023,-0.860320786,-1.150730722,-1.074527467,0.835892349,0.5976788,0.792181246,0.575977188,1.321113402,-0.207696382,0.68538326,-1.098171117,-0.347490586,-1.146743442,0.543357562,1.49377776,0.404899301,0.522600023,1.574787129,0.016467275,0.41156805,-1.173682516,0.360190731,-1.204964073,0.691603973,1.58033593,0.027063256,0.225544497,1.748169631,0.756143968,0.7764751,-1.079874938,1.207660951,-0.825281155,0.648605317,0.419970401
2004,10,-0.11462526,0.430930545,0.665401726,-0.481201527,0.042904183,-0.56800495,0.192007209,-0.900985201,0.1587085,0.254932478,0.697722235,0.507515172,1.848824573,0.262822729,0.3764023,-0.860320786,-1.150730722,-1.074527467,0.835892349,0.5976788,0.792181246,0.575977188,1.321113402,-0.207696382,0.68538326,-1.098171117,-0.347490586,-1.146743442,0.543357562,1.49377776,0.404899301,0.522600023,1.574787129,0.016467275,0.41156805,-1.173682516,0.360190731,-1.204964073,0.691603973,1.58033593
2004,11,-0.605812118,0.781363236,-0.280638367,0.003345161,-0.44177726,0.297626425,-0.8460346,0.267130804,0.054180388,-0.482901991,-0.11462526,0.430930545,0.665401726,-0.481201527,0.042904183,-0.56800495,0.192007209,-0.900985201,0.1587085,0.254932478,0.697722235,0.507515172,1.848824573,0.262822729,0.3764023,-0.860320786,-1.150730722,-1.074527467,0.835892349,0.5976788,0.792181246,0.575977188,1.321113402,-0.207696382,0.68538326,-1.098171117,-0.347490586,-1.146743442,0.543357562,1.49377776
2004,12,-0.171300667,0.653722189,-0.880495277,-0.784231636,-0.98521197,0.749637236,-1.02350098,0.499927203,-0.106030084,-0.605131582,-0.605812118,0.781363236,-0.280638367,0.003345161,-0.44177726,0.297626425,-0.8460346,0.267130804,0.054180388,-0.482901991,-0.11462526,0.430930545,0.665401726,-0.481201527,0.042904183,-0.56800495,0.192007209,-0.900985201,0.1587085,0.254932478,0.697722235,0.507515172,1.848824573,0.262822729,0.3764023,-0.860320786,-1.150730722,-1.074527467,0.835892349,0.5976788
2005,1,0.404899301,0.237148228,-0.538966658,-1.198283437,-1.658495,1.914987525,-1.417749368,0.758044409,0.055979495,-0.99632034,-0.171300667,0.653722189,-0.880495277,-0.784231636,-0.98521197,0.749637236,-1.02350098,0.499927203,-0.106030084,-0.605131582,-0.605812118,0.781363236,-0.280638367,0.003345161,-0.44177726,0.297626425,-0.8460346,0.267130804,0.054180388,-0.482901991,-0.11462526,0.430930545,0.665401726,-0.481201527,0.042904183,-0.56800495,0.192007209,-0.900985201,0.1587085,0.254932478
2005,2,0.754397642,0.806891445,-0.305656647,-0.810485896,-1.4948708,1.111859284,-0.474720329,1.303905888,0.322697097,0.03935602,0.404899301,0.237148228,-0.538966658,-1.198283437,-1.658495,1.914987525,-1.417749368,0.758044409,0.055979495,-0.99632034,-0.171300667,0.653722189,-0.880495277,-0.784231636,-0.98521197,0.749637236,-1.02350098,0.499927203,-0.106030084,-0.605131582,-0.605812118,0.781363236,-0.280638367,0.003345161,-0.44177726,0.297626425,-0.8460346,0.267130804,0.054180388,-0.482901991
2005,3,1.273922202,1.086541375,-0.902022634,-0.686648928,-1.4866191,0.976171434,-0.130162527,0.811355904,0.106894221,-0.872559732,0.754397642,0.806891445,-0.305656647,-0.810485896,-1.4948708,1.111859284,-0.474720329,1.303905888,0.322697097,0.03935602,0.404899301,0.237148228,-0.538966658,-1.198283437,-1.658495,1.914987525,-1.417749368,0.758044409,0.055979495,-0.99632034,-0.171300667,0.653722189,-0.880495277,-0.784231636,-0.98521197,0.749637236,-1.02350098,0.499927203,-0.106030084,-0.605131582
2005,4,0.962207466,0.586420547,-0.245147318,-0.082101996,-1.6856388,0.123971358,0.414795771,0.632301626,-0.574517529,-0.711576225,1.273922202,1.086541375,-0.902022634,-0.686648928,-1.4866191,0.976171434,-0.130162527,0.811355904,0.106894221,-0.872559732,0.754397642,0.806891445,-0.305656647,-0.810485896,-1.4948708,1.111859284,-0.474720329,1.303905888,0.322697097,0.03935602,0.404899301,0.237148228,-0.538966658,-1.198283437,-1.658495,1.914987525,-1.417749368,0.758044409,0.055979495,-0.99632034
2005,5,1.746217258,0.886957193,0.910929967,-0.19428666,-0.78952825,0.155593079,0.22203998,-0.118419959,-0.081382319,-0.789046881,0.962207466,0.586420547,-0.245147318,-0.082101996,-1.6856388,0.123971358,0.414795771,0.632301626,-0.574517529,-0.711576225,1.273922202,1.086541375,-0.902022634,-0.686648928,-1.4866191,0.976171434,-0.130162527,0.811355904,0.106894221,-0.872559732,0.754397642,0.806891445,-0.305656647,-0.810485896,-1.4948708,1.111859284,-0.474720329,1.303905888,0.322697097,0.03935602
2005,6,1.094450081,0.54348674,2.014061588,0.830602661,-1.2838289,-0.774550836,1.052036587,-0.533058373,-0.255176049,-0.127608028,1.746217258,0.886957193,0.910929967,-0.19428666,-0.78952825,0.155593079,0.22203998,-0.118419959,-0.081382319,-0.789046881,0.962207466,0.586420547,-0.245147318,-0.082101996,-1.6856388,0.123971358,0.414795771,0.632301626,-0.574517529,-0.711576225,1.273922202,1.086541375,-0.902022634,-0.686648928,-1.4866191,0.976171434,-0.130162527,0.811355904,0.106894221,-0.872559732
2005,7,0.612709125,0.46226062,1.427004728,0.504362422,-1.6634296,-1.23248411,0.783379791,-1.007866566,0.555861355,2.122430303,1.094450081,0.54348674,2.014061588,0.830602661,-1.2838289,-0.774550836,1.052036587,-0.533058373,-0.255176049,-0.127608028,1.746217258,0.886957193,0.910929967,-0.19428666,-0.78952825,0.155593079,0.22203998,-0.118419959,-0.081382319,-0.789046881,0.962207466,0.586420547,-0.245147318,-0.082101996,-1.6856388,0.123971358,0.414795771,0.632301626,-0.574517529,-0.711576225
2005,8,0.22542718,0.258034945,0.27790929,0.281134327,-1.1301204,-1.644729815,-0.470897976,-1.238122272,0.501348415,2.130037095,0.612709125,0.46226062,1.427004728,0.504362422,-1.6634296,-1.23248411,0.783379791,-1.007866566,0.555861355,2.122430303,1.094450081,0.54348674,2.014061588,0.830602661,-1.2838289,-0.774550836,1.052036587,-0.533058373,-0.255176049,-0.127608028,1.746217258,0.886957193,0.910929967,-0.19428666,-0.78952825,0.155593079,0.22203998,-0.118419959,-0.081382319,-0.789046881
2005,9,-0.445231799,0.203497407,0.088817635,0.201030491,-1.5725517,-1.09193138,-0.728087714,-1.182571522,-0.291248143,1.341826564,0.22542718,0.258034945,0.27790929,0.281134327,-1.1301204,-1.644729815,-0.470897976,-1.238122272,0.501348415,2.130037095,0.612709125,0.46226062,1.427004728,0.504362422,-1.6634296,-1.23248411,0.783379791,-1.007866566,0.555861355,2.122430303,1.094450081,0.54348674,2.014061588,0.830602661,-1.2838289,-0.774550836,1.052036587,-0.533058373,-0.255176049,-0.127608028
2005,10,-1.257579294,-0.34767984,0.440819023,-0.238837469,-0.88912165,0.08981144,-1.482729365,-0.765036582,-0.427350582,0.013033474,-0.445231799,0.203497407,0.088817635,0.201030491,-1.5725517,-1.09193138,-0.728087714,-1.182571522,-0.291248143,1.341826564,0.22542718,0.258034945,0.27790929,0.281134327,-1.1301204,-1.644729815,-0.470897976,-1.238122272,0.501348415,2.130037095,0.612709125,0.46226062,1.427004728,0.504362422,-1.6634296,-1.23248411,0.783379791,-1.007866566,0.555861355,2.122430303
2005,11,-1.427605514,-0.586716709,-0.108419506,-0.491937497,-1.6606414,0.4950771,-1.487643819,0.541181171,-0.067889017,-0.719034406,-1.257579294,-0.34767984,0.440819023,-0.238837469,-0.88912165,0.08981144,-1.482729365,-0.765036582,-0.427350582,0.013033474,-0.445231799,0.203497407,0.088817635,0.201030491,-1.5725517,-1.09193138,-0.728087714,-1.182571522,-0.291248143,1.341826564,0.22542718,0.258034945,0.27790929,0.281134327,-1.1301204,-1.644729815,-0.470897976,-1.238122272,0.501348415,2.130037095
2005,12,0.178197674,-0.778178279,-0.70129457,-1.997995785,-1.2525514,1.4455266,-2.91338141,1.784613658,0.113191095,-0.531042704,-1.427605514,-0.586716709,-0.108419506,-0.491937497,-1.6606414,0.4950771,-1.487643819,0.541181171,-0.067889017,-0.719034406,-1.257579294,-0.34767984,0.440819023,-0.238837469,-0.88912165,0.08981144,-1.482729365,-0.765036582,-0.427350582,0.013033474,-0.445231799,0.203497407,0.088817635,0.201030491,-1.5725517,-1.09193138,-0.728087714,-1.182571522,-0.291248143,1.341826564
2006,1,0.962207466,-0.636612754,-0.283547469,-0.970205302,-0.6459912,1.573705614,-1.36587458,1.19034982,-0.172237219,-0.74449958,0.178197674,-0.778178279,-0.70129457,-1.997995785,-1.2525514,1.4455266,-2.91338141,1.784613658,0.113191095,-0.531042704,-1.427605514,-0.586716709,-0.108419506,-0.491937497,-1.6606414,0.4950771,-1.487643819,0.541181171,-0.067889017,-0.719034406,-1.257579294,-0.34767984,0.440819023,-0.238837469,-0.88912165,0.08981144,-1.482729365,-0.765036582,-0.427350582,0.013033474
2006,2,0.612709125,-0.62036753,-0.899113532,-0.456047534,-1.0694346,1.090496115,-0.136169081,1.248441263,-0.281802831,-0.587509457,0.962207466,-0.636612754,-0.283547469,-0.970205302,-0.6459912,1.573705614,-1.36587458,1.19034982,-0.172237219,-0.74449958,0.178197674,-0.778178279,-0.70129457,-1.997995785,-1.2525514,1.4455266,-2.91338141,1.784613658,0.113191095,-0.531042704,-1.427605514,-0.586716709,-0.108419506,-0.491937497,-1.6606414,0.4950771,-1.487643819,0.541181171,-0.067889017,-0.719034406
2006,3,0.036509157,-0.744527457,-1.019550371,-1.117234007,-0.70992726,1.378264346,-0.061360177,0.979644533,-1.028792028,-0.904274299,0.612709125,-0.62036753,-0.899113532,-0.456047534,-1.0694346,1.090496115,-0.136169081,1.248441263,-0.281802831,-0.587509457,0.962207466,-0.636612754,-0.283547469,-0.970205302,-0.6459912,1.573705614,-1.36587458,1.19034982,-0.172237219,-0.74449958,0.178197674,-0.778178279,-0.70129457,-1.997995785,-1.2525514,1.4455266,-2.91338141,1.784613658,0.113191095,-0.531042704
2006,4,0.367115696,-0.802546115,-0.506966532,-0.166594361,-0.56588894,1.016676848,0.12593511,0.942266199,-0.675537383,-0.277695994,0.036509157,-0.744527457,-1.019550371,-1.117234007,-0.70992726,1.378264346,-0.061360177,0.979644533,-1.028792028,-0.904274299,0.612709125,-0.62036753,-0.899113532,-0.456047534,-1.0694346,1.090496115,-0.136169081,1.248441263,-0.281802831,-0.587509457,0.962207466,-0.636612754,-0.283547469,-0.970205302,-0.6459912,1.573705614,-1.36587458,1.19034982,-0.172237219,-0.74449958
2006,5,0.442682905,-0.087756254,-0.013582769,0.747791632,-0.12194259,-0.329837344,0.942280457,0.077407201,-0.756047418,1.517549021,0.367115696,-0.802546115,-0.506966532,-0.166594361,-0.56588894,1.016676848,0.12593511,0.942266199,-0.675537383,-0.277695994,0.036509157,-0.744527457,-1.019550371,-1.117234007,-0.70992726,1.378264346,-0.061360177,0.979644533,-1.028792028,-0.904274299,0.612709125,-0.62036753,-0.899113532,-0.456047534,-1.0694346,1.090496115,-0.136169081,1.248441263,-0.281802831,-0.587509457
2006,6,0.971653367,0.470383232,1.162276412,0.791109238,-0.12747487,-0.284678566,0.620110721,-0.640746973,-0.423212636,0.319327056,0.442682905,-0.087756254,-0.013582769,0.747791632,-0.12194259,-0.329837344,0.942280457,0.077407201,-0.756047418,1.517549021,0.367115696,-0.802546115,-0.506966532,-0.166594361,-0.56588894,1.016676848,0.12593511,0.942266199,-0.675537383,-0.277695994,0.036509157,-0.744527457,-1.019550371,-1.117234007,-0.70992726,1.378264346,-0.061360177,0.979644533,-1.028792028,-0.904274299
2006,7,0.319886191,0.69085413,0.453619073,0.737968649,-0.49903283,-1.065491814,1.053128688,-1.22033742,0.397180124,1.218410641,0.971653367,0.470383232,1.162276412,0.791109238,-0.12747487,-0.284678566,0.620110721,-0.640746973,-0.423212636,0.319327056,0.442682905,-0.087756254,-0.013582769,0.747791632,-0.12194259,-0.329837344,0.942280457,0.077407201,-0.756047418,1.517549021,0.367115696,-0.802546115,-0.506966532,-0.166594361,-0.56588894,1.016676848,0.12593511,0.942266199,-0.675537383,-0.277695994
2006,8,-0.62470392,0.727986071,-0.035691947,0.747975567,-0.3666344,-1.119428528,0.332342161,-1.189203162,0.129742879,2.057938403,0.319886191,0.69085413,0.453619073,0.737968649,-0.49903283,-1.065491814,1.053128688,-1.22033742,0.397180124,1.218410641,0.971653367,0.470383232,1.162276412,0.791109238,-0.12747487,-0.284678566,0.620110721,-0.640746973,-0.423212636,0.319327056,0.442682905,-0.087756254,-0.013582769,0.747791632,-0.12194259,-0.329837344,0.942280457,0.077407201,-0.756047418,1.517549021
2006,9,-0.898635052,0.788325475,0.840529689,0.498668787,-0.3395717,-1.147137193,1.212575404,-0.86399443,-0.326330728,1.288100858,-0.62470392,0.727986071,-0.035691947,0.747975567,-0.3666344,-1.119428528,0.332342161,-1.189203162,0.129742879,2.057938403,0.319886191,0.69085413,0.453619073,0.737968649,-0.49903283,-1.065491814,1.053128688,-1.22033742,0.397180124,1.218410641,0.971653367,0.470383232,1.162276412,0.791109238,-0.12747487,-0.284678566,0.620110721,-0.640746973,-0.423212636,0.319327056
2006,10,-0.057949854,0.949617343,-0.486602815,-0.00446373,-1.0490721,-0.459920006,0.411519469,-0.41411948,-0.273436984,1.938411949,-0.898635052,0.788325475,0.840529689,0.498668787,-0.3395717,-1.147137193,1.212575404,-0.86399443,-0.326330728,1.288100858,-0.62470392,0.727986071,-0.035691947,0.747975567,-0.3666344,-1.119428528,0.332342161,-1.189203162,0.129742879,2.057938403,0.319886191,0.69085413,0.453619073,0.737968649,-0.49903283,-1.065491814,1.053128688,-1.22033742,0.397180124,1.218410641
2006,11,-0.218530172,1.336021602,-0.252129163,-0.687293537,-0.99593323,0.709766372,-0.666930069,0.702622847,-0.281532965,-0.561333855,-0.057949854,0.949617343,-0.486602815,-0.00446373,-1.0490721,-0.459920006,0.411519469,-0.41411948,-0.273436984,1.938411949,-0.898635052,0.788325475,0.840529689,0.498668787,-0.3395717,-1.147137193,1.212575404,-0.86399443,-0.326330728,1.288100858,-0.62470392,0.727986071,-0.035691947,0.747975567,-0.3666344,-1.119428528,0.332342161,-1.189203162,0.129742879,2.057938403
2006,12,0.121522267,0.979787045,-0.460420894,-0.935755051,-0.15556899,1.135760651,-0.953060478,2.420605152,-0.498685172,-0.464510234,-0.218530172,1.336021602,-0.252129163,-0.687293537,-0.99593323,0.709766372,-0.666930069,0.702622847,-0.281532965,-0.561333855,-0.057949854,0.949617343,-0.486602815,-0.00446373,-1.0490721,-0.459920006,0.411519469,-0.41411948,-0.273436984,1.938411949,-0.898635052,0.788325475,0.840529689,0.498668787,-0.3395717,-1.147137193,1.212575404,-0.86399443,-0.326330728,1.288100858
2007,1,-0.001274447,1.002994508,-1.306387865,-0.063338084,-0.41231313,0.681951949,-1.440137434,1.611157517,-0.26057337,-0.343583273,0.121522267,0.979787045,-0.460420894,-0.935755051,-0.15556899,1.135760651,-0.953060478,2.420605152,-0.498685172,-0.464510234,-0.218530172,1.336021602,-0.252129163,-0.687293537,-0.99593323,0.709766372,-0.666930069,0.702622847,-0.281532965,-0.561333855,-0.057949854,0.949617343,-0.486602815,-0.00446373,-1.0490721,-0.459920006,0.411519469,-0.41411948,-0.273436984,1.938411949
2007,2,0.027063256,0.483147336,-1.38551545,-0.57493497,-0.13701057,0.624525212,-0.557719989,1.621837041,-0.847621961,-0.472733435,-0.001274447,1.002994508,-1.306387865,-0.063338084,-0.41231313,0.681951949,-1.440137434,1.611157517,-0.26057337,-0.343583273,0.121522267,0.979787045,-0.460420894,-0.935755051,-0.15556899,1.135760651,-0.953060478,2.420605152,-0.498685172,-0.464510234,-0.218530172,1.336021602,-0.252129163,-0.687293537,-0.99593323,0.709766372,-0.666930069,0.702622847,-0.281532965,-0.561333855
2007,3,-0.350772788,0.005073598,-1.105659801,0.151449888,-0.54937637,0.022760702,0.736965507,1.032525402,-1.334280385,-0.268770942,0.027063256,0.483147336,-1.38551545,-0.57493497,-0.13701057,0.624525212,-0.557719989,1.621837041,-0.847621961,-0.472733435,-0.001274447,1.002994508,-1.306387865,-0.063338084,-0.41231313,0.681951949,-1.440137434,1.611157517,-0.26057337,-0.343583273,0.121522267,0.979787045,-0.460420894,-0.935755051,-0.15556899,1.135760651,-0.953060478,2.420605152,-0.498685172,-0.464510234
2007,4,0.14041407,-0.109803344,-0.833367818,0.286176663,0.26062232,-0.384091332,1.639586816,0.497042009,-1.133050275,-0.1992549,-0.350772788,0.005073598,-1.105659801,0.151449888,-0.54937637,0.022760702,0.736965507,1.032525402,-1.334280385,-0.268770942,0.027063256,0.483147336,-1.38551545,-0.57493497,-0.13701057,0.624525212,-0.557719989,1.621837041,-0.847621961,-0.472733435,-0.001274447,1.002994508,-1.306387865,-0.063338084,-0.41231313,0.681951949,-1.440137434,1.611157517,-0.26057337,-0.343583273
2007,5,-0.105179359,0.263836811,-0.30856575,0.732081883,0.69161135,-1.023823059,1.177628179,-0.027977173,-1.022315244,2.190240376,0.14041407,-0.109803344,-0.833367818,0.286176663,0.26062232,-0.384091332,1.639586816,0.497042009,-1.133050275,-0.1992549,-0.350772788,0.005073598,-1.105659801,0.151449888,-0.54937637,0.022760702,0.736965507,1.032525402,-1.334280385,-0.268770942,0.027063256,0.483147336,-1.38551545,-0.57493497,-0.13701057,0.624525212,-0.557719989,1.621837041,-0.847621961,-0.472733435
2007,6,0.074292762,-0.319830884,1.229185767,0.930820661,1.2322547,-1.14671416,0.773550883,-0.718959604,-1.015478637,1.091715898,-0.105179359,0.263836811,-0.30856575,0.732081883,0.69161135,-1.023823059,1.177628179,-0.027977173,-1.022315244,2.190240376,0.14041407,-0.109803344,-0.833367818,0.286176663,0.26062232,-0.384091332,1.639586816,0.497042009,-1.133050275,-0.1992549,-0.350772788,0.005073598,-1.105659801,0.151449888,-0.54937637,0.022760702,0.736965507,1.032525402,-1.334280385,-0.268770942
2007,7,0.726059938,-0.427745587,2.463808816,0.423150794,1.2293291,-0.972953335,0.90624113,-1.280022179,-0.136884768,0.997343738,0.074292762,-0.319830884,1.229185767,0.930820661,1.2322547,-1.14671416,0.773550883,-0.718959604,-1.015478637,1.091715898,-0.105179359,0.263836811,-0.30856575,0.732081883,0.69161135,-1.023823059,1.177628179,-0.027977173,-1.022315244,2.190240376,0.14041407,-0.109803344,-0.833367818,0.286176663,0.26062232,-0.384091332,1.639586816,0.497042009,-1.133050275,-0.1992549
2007,8,0.461574707,-0.652857979,1.569550745,0.186404289,1.4400573,-0.875232701,1.088075913,-1.317960327,-0.284861313,1.112652795,0.726059938,-0.427745587,2.463808816,0.423150794,1.2293291,-0.972953335,0.90624113,-1.280022179,-0.136884768,0.997343738,0.074292762,-0.319830884,1.229185767,0.930820661,1.2322547,-1.14671416,0.773550883,-0.718959604,-1.015478637,1.091715898,-0.105179359,0.263836811,-0.30856575,0.732081883,0.69161135,-1.023823059,1.177628179,-0.027977173,-1.022315244,2.190240376
2007,9,-0.350772788,-1.528939708,0.666565367,-0.049986887,0.90904045,-1.189123223,1.298851367,-1.094336261,-0.553378022,2.3816762,0.461574707,-0.652857979,1.569550745,0.186404289,1.4400573,-0.875232701,1.088075913,-1.317960327,-0.284861313,1.112652795,0.726059938,-0.427745587,2.463808816,0.423150794,1.2293291,-0.972953335,0.90624113,-1.280022179,-0.136884768,0.997343738,0.074292762,-0.319830884,1.229185767,0.930820661,1.2322547,-1.14671416,0.773550883,-0.718959604,-1.015478637,1.091715898
2007,10,-1.380376008,-1.552147171,0.156890631,-0.337644183,1.268781,-0.204513803,0.383670899,-0.575173592,-0.769450765,0.00881045,-0.350772788,-1.528939708,0.666565367,-0.049986887,0.90904045,-1.189123223,1.298851367,-1.094336261,-0.553378022,2.3816762,0.461574707,-0.652857979,1.569550745,0.186404289,1.4400573,-0.875232701,1.088075913,-1.317960327,-0.284861313,1.112652795,0.726059938,-0.427745587,2.463808816,0.423150794,1.2293291,-0.972953335,0.90624113,-1.280022179,-0.136884768,0.997343738
2007,11,-1.030877668,-1.480204035,-0.469148201,-0.286201652,0.72848517,-0.551929694,-0.947053924,0.334007017,-0.770080452,0.114971695,-1.380376008,-1.552147171,0.156890631,-0.337644183,1.268781,-0.204513803,0.383670899,-0.575173592,-0.769450765,0.00881045,-0.350772788,-1.528939708,0.666565367,-0.049986887,0.90904045,-1.189123223,1.298851367,-1.094336261,-0.553378022,2.3816762,0.461574707,-0.652857979,1.569550745,0.186404289,1.4400573,-0.875232701,1.088075913,-1.317960327,-0.284861313,1.112652795
2007,12,-0.558582612,-1.506892618,-1.608934512,-0.99934651,0.4576465,0.513267521,-0.894087035,1.511166167,-0.907981998,-0.541241068,-1.030877668,-1.480204035,-0.469148201,-0.286201652,0.72848517,-0.551929694,-0.947053924,0.334007017,-0.770080452,0.114971695,-1.380376008,-1.552147171,0.156890631,-0.337644183,1.268781,-0.204513803,0.383670899,-0.575173592,-0.769450765,0.00881045,-0.350772788,-1.528939708,0.666565367,-0.049986887,0.90904045,-1.189123223,1.298851367,-1.094336261,-0.553378022,2.3816762
2008,1,-0.955310459,-1.307308436,-0.538966658,-1.141179042,0.55559534,1.0256663,-1.754116413,1.23362773,-1.157338219,-0.546712606,-0.558582612,-1.506892618,-1.608934512,-0.99934651,0.4576465,0.513267521,-0.894087035,1.511166167,-0.907981998,-0.541241068,-1.030877668,-1.480204035,-0.469148201,-0.286201652,0.72848517,-0.551929694,-0.947053924,0.334007017,-0.770080452,0.114971695,-1.380376008,-1.552147171,0.156890631,-0.337644183,1.268781,-0.204513803,0.383670899,-0.575173592,-0.769450765,0.00881045
2008,2,-0.738054733,-1.730844636,0.252891009,-0.680239618,1.1353947,0.965701366,-1.42102567,1.020424812,-1.275179722,-0.721124888,-0.955310459,-1.307308436,-0.538966658,-1.141179042,0.55559534,1.0256663,-1.754116413,1.23362773,-1.157338219,-0.546712606,-0.558582612,-1.506892618,-1.608934512,-0.99934651,0.4576465,0.513267521,-0.894087035,1.511166167,-0.907981998,-0.541241068,-1.030877668,-1.480204035,-0.469148201,-0.286201652,0.72848517,-0.551929694,-0.947053924,0.334007017,-0.770080452,0.114971695
2008,3,-0.681379327,-1.940872176,-1.717153121,0.150365505,1.3742118,0.129153513,-0.636897297,0.58626771,-1.799709348,-0.190703402,-0.738054733,-1.730844636,0.252891009,-0.680239618,1.1353947,0.965701366,-1.42102567,1.020424812,-1.275179722,-0.721124888,-0.955310459,-1.307308436,-0.538966658,-1.141179042,0.55559534,1.0256663,-1.754116413,1.23362773,-1.157338219,-0.546712606,-0.558582612,-1.506892618,-1.608934512,-0.99934651,0.4576465,0.513267521,-0.894087035,1.511166167,-0.907981998,-0.541241068
2008,4,-1.446497316,-1.135573209,-1.518170518,0.271257,1.3956119,-0.163162323,0.242243845,0.030975522,-1.837040817,1.12521224,-0.681379327,-1.940872176,-1.717153121,0.150365505,1.3742118,0.129153513,-0.636897297,0.58626771,-1.799709348,-0.190703402,-0.738054733,-1.730844636,0.252891009,-0.680239618,1.1353947,0.965701366,-1.42102567,1.020424812,-1.275179722,-0.721124888,-0.955310459,-1.307308436,-0.538966658,-1.141179042,0.55559534,1.0256663,-1.754116413,1.23362773,-1.157338219,-0.546712606
2008,5,-1.3048088,-0.540301783,-0.239910934,1.469458548,1.7381006,-0.564409169,1.874388488,-0.085078177,-1.622137494,2.014802781,-1.446497316,-1.135573209,-1.518170518,0.271257,1.3956119,-0.163162323,0.242243845,0.030975522,-1.837040817,1.12521224,-0.681379327,-1.940872176,-1.717153121,0.150365505,1.3742118,0.129153513,-0.636897297,0.58626771,-1.799709348,-0.190703402,-0.738054733,-1.730844636,0.252891009,-0.680239618,1.1353947,0.965701366,-1.42102567,1.020424812,-1.275179722,-0.721124888
